adult_polyP	IP_polyP	LTR_type	family	HOG	cons	strand	length	sFam	div	rpkm_IP_polyP	rpkm_adult_polyP	LTR_type2	species	log2RPKM_centered
LTR_As:30181	2.61028691245558	1.63484921314806	LTR	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	187	LTR/Pao	13.4	8.74250916121955	13.9587535425432	non-autonomous	heligmosomoides_bakeri	-0.236588661123088
int_As:30182	41.1934901174985	43.4699208721629	int	rnd-5_family-461	N0.HOG0000010_OG0000006_n0	HC	As	1339	LTR/Pao	15.4	32.4644666707714	30.7643690197898	non-autonomous	heligmosomoides_bakeri	1.65615353988321
int_As:30188	2.01093354420133	3.09469002677911	int	rnd-4_family-356	no_RT	Other	As	925	LTR/Pao	5.8	3.3456108397612	2.17398220994738	non-autonomous	heligmosomoides_bakeri	-1.62236642246589
int_As:30189	100.28881929126	71.5493476554912	int	rnd-4_family-356	no_RT	Other	As	3055	LTR/Pao	5.6	23.4204083978695	32.8277640887921	non-autonomous	heligmosomoides_bakeri	1.18505826437989
LTR_As:30190	5.278192934045	3.04345201942645	LTR	rnd-4_family-356	no_RT	Other	As	671	LTR/Pao	6.3	4.53569600510648	7.86615936519374	non-autonomous	heligmosomoides_bakeri	-1.18331211373009
LTR_As:30212	5.52236339114069	6.31404715425974	LTR	rnd-4_family-1829	N0.HOG0000016_OG0000008_n0	HC	As	399	LTR/Pao	4.3	15.8246795846109	13.8405097522323	non-autonomous	heligmosomoides_bakeri	0.619468319557985
int_As:30213	151.390604313639	142.908082469317	int	rnd-4_family-1829	N0.HOG0000016_OG0000008_n0	HC	As	4724	LTR/Pao	5.8	30.2514992526074	32.04712199696	non-autonomous	heligmosomoides_bakeri	1.55429867461706
int_As:30214	0	0.102248309691888	int	rnd-4_family-1829	N0.HOG0000016_OG0000008_n0	HC	As	180	LTR/Pao	7.8	0.568046164954932	0	non-autonomous	heligmosomoides_bakeri	-4.18055597680311
int_As:30216	79.4957793174693	84.1484636080039	int	rnd-4_family-1829	N0.HOG0000016_OG0000008_n0	HC	As	3557	LTR/Pao	4.9	23.657144674727	22.3491086076664	non-autonomous	heligmosomoides_bakeri	1.19956798755917
int_As:30219	99.7422586157178	104.438538456718	int	rnd-4_family-1829	N0.HOG0000016_OG0000008_n0	HC	As	1200	LTR/Pao	4.8	87.0321153805983	83.1185488464315	non-autonomous	heligmosomoides_bakeri	3.0788398935138
LTR_As:30220	12.0110049919689	11.352161851706	LTR	rnd-4_family-1829	N0.HOG0000016_OG0000008_n0	HC	As	401	LTR/Pao	6.2	28.3096305528829	29.9526309026655	non-autonomous	heligmosomoides_bakeri	1.45858495291768
int_As:30230	10.133658617316	6.36305297638609	int	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	639	LTR/Gypsy	8.8	9.9578293840158	15.8586206843757	non-autonomous	heligmosomoides_bakeri	-0.0488047671467293
LTR_As:30233	11.4766492538173	15.8604744340011	LTR	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	196	LTR/Gypsy	8.8	80.9207879285769	58.5543329276391	non-autonomous	heligmosomoides_bakeri	2.97380239858684
int_As:30234	35.443846283263	19.801753487976	int	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	1076	LTR/Gypsy	12.5	18.403116624513	32.9403775866756	non-autonomous	heligmosomoides_bakeri	0.837242142873882
LTR_As:30238	11.0631389984772	12.6361094589693	LTR	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	439	LTR/Gypsy	3.3	28.7838484258982	25.2007722060984	non-autonomous	heligmosomoides_bakeri	1.48255152562192
int_As:30239	136.745484874465	161.389909757243	int	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	4386	LTR/Gypsy	2.9	36.796605051811	31.177721129609	non-autonomous	heligmosomoides_bakeri	1.83686469676515
LTR_As:30240	13.4202758772631	15.2655095118128	LTR	rnd-4_family-230-2	N0.HOG0000009_OG0000005_n23	HC	As	408	LTR/Gypsy	5.5	37.4154644897373	32.8928330325075	non-autonomous	heligmosomoides_bakeri	1.86092671643902
LTR_As:30242	0.88610215182617	1.93739173790787	LTR	rnd-5_family-3633	no_RT	Other	As	485	LTR/Pao	19.7	3.99462214001623	1.82701474603334	non-autonomous	heligmosomoides_bakeri	-1.36657702188774
int_As:30246	3.96343559830022	3.60375882458209	int	rnd-4_family-350	N0.HOG0000027_OG0000016_n0	C	As	435	LTR/Pao	32.7	8.2845030450163	9.11134620298902	non-autonomous	heligmosomoides_bakeri	-0.314220905436784
int_As:30250	9.52351053193722	6.83809886989462	int	rnd-5_family-767	N0.HOG0000199_OG0000185_-	LC	As	814	LTR/Gypsy	13.7	8.4006128622784	11.6996443881293	non-autonomous	heligmosomoides_bakeri	-0.29414148105154
LTR_As:30251	0.965621111451124	0.714192399497192	LTR	rnd-5_family-767	N0.HOG0000199_OG0000185_-	LC	As	209	LTR/Gypsy	14	3.41718851434063	4.62019670550777	non-autonomous	heligmosomoides_bakeri	-1.59182622543484
int_As:30252	8.81671588175665	10.9070551067101	int	rnd-5_family-767	N0.HOG0000199_OG0000185_-	LC	As	840	LTR/Gypsy	9.5	12.9845894127502	10.4960903354246	non-autonomous	heligmosomoides_bakeri	0.334092426155262
int_As:30254	3.25556907505197	1.8323785520299	int	rnd-5_family-767	N0.HOG0000199_OG0000185_-	LC	As	1736	LTR/Gypsy	28.1	1.05551759909556	1.87532780820966	non-autonomous	heligmosomoides_bakeri	-3.28668543028184
int_As:30257	4.80473802495415	1.02416065416958	int	rnd-5_family-767	N0.HOG0000199_OG0000185_-	LC	As	1296	LTR/Gypsy	8.7	0.790247418340728	3.70735958715598	non-autonomous	heligmosomoides_bakeri	-3.70425974172808
int_As:30258	0.148223747137743	0.307295540687261	int	rnd-5_family-767	N0.HOG0000199_OG0000185_-	LC	As	769	LTR/Gypsy	12.4	0.399604084118675	0.192748695887832	non-autonomous	heligmosomoides_bakeri	-4.68799283058069
int_As:30260	2.5909631383373	2.63102225388556	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	321	LTR/Pao	6.2	8.19633100898928	8.07153625650249	non-autonomous	heligmosomoides_bakeri	-0.329657815044474
int_As:30264	7.31427564623408	7.5320360209399	int	rnd-5_family-3723	N0.HOG0000026_OG0000015_n0	C	As	6496	LTR/Gypsy	9.2	1.15948830371612	1.12596607854589	non-autonomous	heligmosomoides_bakeri	-3.15114779689904
int_As:30269	135.904389540181	118.14042773252	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	3661	LTR/Pao	11.9	32.2699884546626	37.1222041901615	non-autonomous	heligmosomoides_bakeri	1.64748509271688
LTR_As:30276	2.75326904339369	3.69875548405483	LTR	rnd-4_family-1517	N0.HOG0000003_OG0000003_n0	C	As	396	LTR/Gypsy	10	9.34029162640108	6.95269960452951	non-autonomous	heligmosomoides_bakeri	-0.141168468785676
Undetermined_As:30286	379.900134685326	223.121915623141	Undetermined	rnd-5_family-1204	N0.HOG0000003_OG0000003_n0	C	As	7690	LTR/Gypsy	0.8	29.0145533970275	49.4018380605105	non-autonomous	heligmosomoides_bakeri	1.49406875360437
LTR_As:30291	1.27053579212493	1.01646335879657	LTR	rnd-4_family-1290	N0.HOG0000026_OG0000015_n0	C	As	100	LTR/Pao	10.8	10.1646335879657	12.7053579212493	non-autonomous	heligmosomoides_bakeri	-0.0191497587213041
int_As:30296	32.6744613592385	29.4293287100367	int	rnd-3_family-1141	N0.HOG0000050_OG0000036_n0	C	As	2525	LTR/DIRS	32.9	11.6551796871432	12.9403807363321	non-autonomous	heligmosomoides_bakeri	0.178263277622917
Undetermined_As:30298	104.054854788716	93.9854120712879	Undetermined	rnd-5_family-338	N0.HOG0000016_OG0000008_n0	HC	As	8019	LTR/Pao	32	11.7203406997491	12.9760387565427	non-autonomous	heligmosomoides_bakeri	0.18630653926487
int_As:30300	3.80493736696576	2.35321650484113	int	rnd-5_family-4027	N0.HOG0000027_OG0000016_n0	C	As	843	LTR/Pao	32.1	2.79147865342957	4.51356745784788	non-autonomous	heligmosomoides_bakeri	-1.88360654003519
Undetermined_As:30306	3.40258110181713	2.07968541810449	Undetermined	rnd-5_family-1292	N0.HOG0000125_OG0000111_n0	LC	As	1961	LTR/Pao	6.4	1.06052290571366	1.73512549812194	non-autonomous	heligmosomoides_bakeri	-3.27986028257081
LTR_As:30311	13.5412016901578	22.9545745605652	LTR	rnd-5_family-80	N0.HOG0000010_OG0000006_n0	HC	As	849	LTR/Pao	3.1	27.0371902951298	15.9495897410574	non-autonomous	heligmosomoides_bakeri	1.39223726558765
int_As:30312	91.3331982704394	75.6011223679644	int	rnd-5_family-80	N0.HOG0000010_OG0000006_n0	HC	As	1269	LTR/Pao	5.6	59.575352535827	71.9725754692194	non-autonomous	heligmosomoides_bakeri	2.53200761460627
int_As:30313	279.896934736457	315.66355571451	int	rnd-5_family-80	N0.HOG0000010_OG0000006_n0	HC	As	1545	LTR/Pao	5.8	204.31298104499	181.163064554341	non-autonomous	heligmosomoides_bakeri	4.31000099468887
LTR_As:30314	32.9229859819862	49.132077362597	LTR	rnd-5_family-80	N0.HOG0000010_OG0000006_n0	HC	As	851	LTR/Pao	3	57.7345209901257	38.6874100845901	non-autonomous	heligmosomoides_bakeri	2.48672623326438
LTR_As:30320	9.61007402750798	0.928751132342651	LTR	rnd-4_family-696	N0.HOG0000047_OG0000033_n0	C	As	484	LTR/Gypsy	2.9	1.91890729822862	19.8555248502231	non-autonomous	heligmosomoides_bakeri	-2.42435104673716
int_As:30321	21.2433072175073	1.82372397659045	int	rnd-4_family-696	N0.HOG0000047_OG0000033_n0	C	As	3901	LTR/Gypsy	2.1	0.467501660238515	5.44560554152968	non-autonomous	heligmosomoides_bakeri	-4.46159267027329
LTR_As:30322	2.61064066418795	0.723952070836026	LTR	rnd-4_family-696	N0.HOG0000047_OG0000033_n0	C	As	511	LTR/Gypsy	3	1.41673595075543	5.10888583989814	non-autonomous	heligmosomoides_bakeri	-2.86206516799065
LTR_As:30326	0.889698832162273	0.610407053433817	LTR	rnd-1_family-911	N0.HOG0000003_OG0000003_n0	C	As	383	LTR/Gypsy	0.8	1.59375209773843	2.32297345212082	non-autonomous	heligmosomoides_bakeri	-2.69220882295189
int_As:30327	10.4454997054301	5.80908106230636	int	rnd-1_family-911	N0.HOG0000003_OG0000003_n0	C	As	6740	LTR/Gypsy	0.3	0.861881463250202	1.54977740436648	non-autonomous	heligmosomoides_bakeri	-3.57907469328601
LTR_As:30328	1.11527481744439	0.713965521224043	LTR	rnd-1_family-911	N0.HOG0000003_OG0000003_n0	C	As	383	LTR/Gypsy	0.8	1.86413974209933	2.9119446930663	non-autonomous	heligmosomoides_bakeri	-2.4661260505854
Undetermined_As:30330	1.18076639136945	1.94790620458643	Undetermined	rnd-5_family-1638	N0.HOG0000144_OG0000130_-	LC	As	509	LTR/Pao	7.3	3.82692771038591	2.3197768003329	non-autonomous	heligmosomoides_bakeri	-1.42844941468735
LTR_As:30340	1.18567685457047	0.2050461141751	LTR	rnd-5_family-2061	no_RT	Other	As	414	LTR/Gypsy	7.5	0.495280469021982	2.86395375500112	non-autonomous	heligmosomoides_bakeri	-4.37831842812371
int_As:30341	6.23747421736848	2.1455928933391	int	rnd-5_family-2061	no_RT	Other	As	2807	LTR/Gypsy	10.1	0.764372245578588	2.22211407815051	non-autonomous	heligmosomoides_bakeri	-3.75228876383872
LTR_As:30342	1.18832360568548	0.305912085617526	LTR	rnd-5_family-2061	no_RT	Other	As	416	LTR/Gypsy	7.5	0.735365590426746	2.85654712905164	non-autonomous	heligmosomoides_bakeri	-3.80810248787082
int_As:30345	20.9391055134548	8.53415790959891	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	1007	LTR/Pao	21	8.4748340711012	20.7935506588429	non-autonomous	heligmosomoides_bakeri	-0.281450941859362
int_As:30346	2.43599396149891	1.11801073778019	int	rnd-4_family-613	N0.HOG0000010_OG0000006_n0	HC	As	88	LTR/Pao	11.4	12.7046674747749	27.6817495624876	non-autonomous	heligmosomoides_bakeri	0.302650646600511
Undetermined_As:30360	42.8779475269226	55.6157687866186	Undetermined	rnd-5_family-2128	no_RT	Other	As	485	LTR/Pao	4.5	114.671688219832	88.4081392307683	non-autonomous	heligmosomoides_bakeri	3.47672936814801
int_As:30373	0.445721169653344	0.91981025727902	int	rnd-1_family-218	no_RT	Other	As	1100	LTR	29.5	0.836191142980927	0.405201063321222	non-autonomous	heligmosomoides_bakeri	-3.62273139643037
int_As:30374	1.55441908500929	1.12855207690984	int	rnd-1_family-218	no_RT	Other	As	1629	LTR	25.5	0.692788260840907	0.954216749545301	non-autonomous	heligmosomoides_bakeri	-3.89414967463352
int_As:30381	61.4361957163699	85.6145948020567	int	rnd-5_family-2974	N0.HOG0000027_OG0000016_n0	C	As	192	LTR/Pao	21.4	445.909347927379	319.98018602276	non-autonomous	heligmosomoides_bakeri	5.43597057018868
LTR_As:30382	44.762834966677	104.516035334367	LTR	rnd-5_family-2974	N0.HOG0000027_OG0000016_n0	C	As	201	LTR/Pao	13.5	519.980275295359	222.700671476005	non-autonomous	heligmosomoides_bakeri	5.65767702366509
int_As:30383	258.059909104625	475.505175112052	int	rnd-5_family-2974	N0.HOG0000027_OG0000016_n0	C	As	4446	LTR/Pao	4.2	106.951231469198	58.0431644409863	non-autonomous	heligmosomoides_bakeri	3.37617322016758
int_As:30384	0.814541840348304	1.01356717958076	int	rnd-5_family-2974	N0.HOG0000027_OG0000016_n0	C	As	285	LTR/Pao	0.3	3.55637606870442	2.85804154508177	non-autonomous	heligmosomoides_bakeri	-1.53422817393114
int_As:30386	1.25832417546093	2.04841890108905	int	rnd-5_family-2974	N0.HOG0000027_OG0000016_n0	C	As	83	LTR/Pao	0	24.6797457962536	15.160532234469	non-autonomous	heligmosomoides_bakeri	1.26061956571627
int_As:30389	64.8601496713512	97.5301992849448	int	rnd-5_family-2974	N0.HOG0000027_OG0000016_n0	C	As	844	LTR/Pao	8.5	115.557108157518	76.8485185679516	non-autonomous	heligmosomoides_bakeri	3.48782613163771
LTR_As:30390	10.4851186645735	13.548402769478	LTR	rnd-5_family-2974	N0.HOG0000027_OG0000016_n0	C	As	206	LTR/Pao	12.3	65.7689454829027	50.8986342940462	non-autonomous	heligmosomoides_bakeri	2.67469856982148
int_As:30412	171.452863168269	150.944773162155	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	7072	LTR/Pao	4	21.3440007299427	24.2439003348797	non-autonomous	heligmosomoides_bakeri	1.05112265202338
int_As:30413	1.78012000251576	1.94186646840578	int	rnd-1_family-651	N0.HOG0000016_OG0000008_n0	HC	As	199	LTR/Pao	12.4	9.75812295681296	8.94532664580784	non-autonomous	heligmosomoides_bakeri	-0.0780324018418717
int_As:30418	75.8579181689637	135.441514641501	int	rnd-5_family-7032	no_RT	Other	As	1162	LTR/Pao	14	116.558962686318	65.282201522344	non-autonomous	heligmosomoides_bakeri	3.50028006927934
int_As:30419	0.824952698870013	1.81755465891258	int	rnd-5_family-7032	no_RT	Other	As	721	LTR/Pao	18.7	2.52088024814505	1.14417850051319	non-autonomous	heligmosomoides_bakeri	-2.03070847777571
LTR_As:30420	0.370678223030971	0.815341866828814	LTR	rnd-5_family-7032	no_RT	Other	As	173	LTR/Pao	10.5	4.71295876779661	2.14264868804029	non-autonomous	heligmosomoides_bakeri	-1.12800300411737
int_As:30435	1.54104495357082	1.02710978598979	int	rnd-4_family-230	N0.HOG0000009_OG0000005_n23	HC	As	3149	LTR/Gypsy	12.2	0.326170144804634	0.48937597763443	non-autonomous	heligmosomoides_bakeri	-4.98093942423355
LTR_As:30436	0.148223747137743	0.102248309691888	LTR	rnd-4_family-230	N0.HOG0000009_OG0000005_n23	HC	As	315	LTR/Gypsy	14.8	0.324597808545676	0.470551578215058	non-autonomous	heligmosomoides_bakeri	-4.98791089886071
LTR_As:30441	1.25884944273319	2.94632319508782	LTR	rnd-4_family-956	N0.HOG0000010_OG0000006_n0	HC	As	349	LTR/Pao	23.2	8.44218680540924	3.60701846055356	non-autonomous	heligmosomoides_bakeri	-0.287019310797138
int_As:30452	458.968903553039	383.627316042896	int	rnd-5_family-9734	N0.HOG0000003_OG0000003_n0	C	As	6099	LTR/Gypsy	31.2	62.9000354226752	75.2531404415542	non-autonomous	heligmosomoides_bakeri	2.61035286062
LTR_As:30469	0.148168064016195	0.102248309691888	LTR	rnd-5_family-2004	N0.HOG0000009_OG0000005_n23	HC	As	94	LTR/Gypsy	6.4	1.08774797544562	1.57625600017228	non-autonomous	heligmosomoides_bakeri	-3.24329173215106
int_As:30470	3.18234963319253	3.95227727580989	int	rnd-5_family-2004	N0.HOG0000009_OG0000005_n23	HC	As	475	LTR/Gypsy	10.7	8.32058373854714	6.69968343830006	non-autonomous	heligmosomoides_bakeri	-0.307951318264062
int_As:30471	21.6805555790701	24.3441880768126	int	rnd-5_family-2004	N0.HOG0000009_OG0000005_n23	HC	As	3205	LTR/Gypsy	9.7	7.59569050758584	6.76460392482688	non-autonomous	heligmosomoides_bakeri	-0.439454940902721
LTR_As:30477	1.76413393235418	1.93790415078835	LTR	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	306	LTR/Gypsy	0.3	6.33302010061553	5.7651435697849	non-autonomous	heligmosomoides_bakeri	-0.70174240539915
int_As:30478	15.7018505410153	7.72511377195194	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	257	LTR/Gypsy	0.4	30.0588084511748	61.0966947121217	non-autonomous	heligmosomoides_bakeri	1.54507985215838
int_As:30479	282.041412480327	230.893927166942	int	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	8964	LTR/Gypsy	0.1	25.7579124461113	31.4637898795545	non-autonomous	heligmosomoides_bakeri	1.32230770580328
LTR_As:30480	4.22353331905626	6.9268215085796	LTR	rnd-1_family-878	N0.HOG0000026_OG0000015_n0	C	As	306	LTR/Gypsy	0.3	22.6366715966654	13.8023964675041	non-autonomous	heligmosomoides_bakeri	1.13595387685225
LTR_As:30490	2.4757235471966	5.35688829607564	LTR	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	94	LTR/Gypsy	2.1	56.9881733625068	26.3374845446447	non-autonomous	heligmosomoides_bakeri	2.4679545818781
int_As:30491	587.586265756908	645.612201554409	int	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	1419	LTR/Gypsy	3.5	454.976886225799	414.084753880837	non-autonomous	heligmosomoides_bakeri	5.46501338119457
int_As:30492	136.524215691444	123.881525672937	int	rnd-4_family-2355	N0.HOG0000003_OG0000003_n0	C	As	2794	LTR/Gypsy	1.7	44.338412910858	48.8633556519125	non-autonomous	heligmosomoides_bakeri	2.1058491610515
LTR_As:30499	5.64789512152597	3.69157433841331	LTR	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	677	LTR/Gypsy	23.9	5.45284244965039	8.34253341436628	non-autonomous	heligmosomoides_bakeri	-0.91762759192943
int_As:30500	0	0.309458700674785	int	rnd-5_family-5512	N0.HOG0000003_OG0000003_n0	C	As	82	LTR/Gypsy	9.8	3.77388659359494	0	non-autonomous	heligmosomoides_bakeri	-1.44858499365949
LTR_As:30507	49.1805680193588	60.6459202425236	LTR	rnd-5_family-458	N0.HOG0000026_OG0000015_n0	C	As	425	LTR/Gypsy	13.4	142.696282923585	115.718983574962	non-autonomous	heligmosomoides_bakeri	3.79216788066963
int_As:30508	250.696204561387	129.022401236426	int	rnd-5_family-458	N0.HOG0000026_OG0000015_n0	C	As	4473	LTR/Gypsy	10.2	28.844712997189	56.0465469620808	non-autonomous	heligmosomoides_bakeri	1.48559893980849
int_As:30510	135.442802432509	102.374915436504	int	rnd-5_family-458	N0.HOG0000026_OG0000015_n0	C	As	3692	LTR/Gypsy	11.3	27.7288503349144	36.6854827823697	non-autonomous	heligmosomoides_bakeri	1.42867983312832
int_As:30512	132.757947138427	135.835221688573	int	rnd-5_family-458	N0.HOG0000026_OG0000015_n0	C	As	3117	LTR/Gypsy	12.2	43.578832752189	42.591577522755	non-autonomous	heligmosomoides_bakeri	2.0809195858058
int_As:30517	31.8859801727812	28.1414369476089	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	1600	LTR/Pao	17.4	17.5883980922556	19.9287376079882	non-autonomous	heligmosomoides_bakeri	0.771916122750934
int_As:30518	25.8464551706568	17.1629658837824	int	rnd-1_family-995	N0.HOG0000010_OG0000006_n0	HC	As	1389	LTR/Pao	15.3	12.356346928569	18.607959086146	non-autonomous	heligmosomoides_bakeri	0.262544314176925
LTR_As:30522	12.7968760487178	15.9187596094262	LTR	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	360	LTR/Gypsy	12.8	44.2187766928506	35.5468779131049	non-autonomous	heligmosomoides_bakeri	2.10195114477064
int_As:30523	9.64267371766049	4.53626072569018	int	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	308	LTR/Gypsy	11.4	14.7281192392538	31.3073822001964	non-autonomous	heligmosomoides_bakeri	0.515865242995581
int_As:30524	55.4402799700906	51.7508507619164	int	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	1101	LTR/Gypsy	15.9	47.0034975130939	50.3544777203366	non-autonomous	heligmosomoides_bakeri	2.19006014224541
Undetermined_As:30527	3.53688050711889	2.05472210614674	Undetermined	rnd-5_family-465	N0.HOG0000003_OG0000003_n0	C	As	604	LTR/Gypsy	6.3	3.40185779163367	5.85576242900479	non-autonomous	heligmosomoides_bakeri	-1.59831323077096
Undetermined_As:30528	60.0784560208555	28.579365182781	Undetermined	rnd-5_family-465	N0.HOG0000003_OG0000003_n0	C	As	6374	LTR/Gypsy	2.9	4.48374100765312	9.42555005033817	non-autonomous	heligmosomoides_bakeri	-1.19993311704273
int_As:30530	7.15205105611135	2.14933739903045	int	rnd-5_family-463	N0.HOG0000026_OG0000015_n0	C	As	1288	LTR/Gypsy	11.4	1.66874021663854	5.5528346708939	non-autonomous	heligmosomoides_bakeri	-2.62587668513405
int_As:30536	70.0310940399532	61.4523537941131	int	rnd-4_family-2462	N0.HOG0000123_OG0000109_n0	LC	As	1484	LTR/Pao	33.4	41.4099419097797	47.1907641778661	non-autonomous	heligmosomoides_bakeri	2.00726920993385
Undetermined_As:30538	2.82293336827148	1.75151577058446	Undetermined	rnd-5_family-5032	no_RT	Other	As	363	LTR/Pao	34.7	4.82511231565968	7.77667594565147	non-autonomous	heligmosomoides_bakeri	-1.09407353899919
int_As:30540	5.11469823025723	3.44895101566111	int	rnd-5_family-6044	N0.HOG0000182_OG0000168_-	LC	As	674	LTR/Pao	32.2	5.11713800543192	7.58857304192467	non-autonomous	heligmosomoides_bakeri	-1.00929892154565
int_As:30542	14.1699408734501	9.47888005725198	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	3900	LTR/Pao	32.3	2.43048206596205	3.63331817267952	non-autonomous	heligmosomoides_bakeri	-2.08339357502834
int_As:30544	4.97009786777456	4.71854590605662	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	1822	LTR/Pao	34.3	2.58976174865896	2.72782539394872	non-autonomous	heligmosomoides_bakeri	-1.99181668401036
int_As:30550	2.83645108926333	2.84895006165651	int	rnd-5_family-4356	N0.HOG0000105_OG0000091_n0	LC	As	245	LTR/Pao	28.3	11.628367598598	11.5773513847483	non-autonomous	heligmosomoides_bakeri	0.174940615160587
