adult_polyP	IP_polyP	LTR_type	family	HOG	cons	strand	length	sFam	div	rpkm_adult_polyP	rpkm_IP_polyP	LTR_type2	species	log2RPKM_centered
int_As:10192	102.234602434061	82.8702568369448	int	rnd-5_family-70-1	N0.HOG0000003_OG0000003_n0	C	As	1136	LTR/Gypsy	34	89.9952486215322	72.9491697508317	non-autonomous	ancylostoma_ceylanicum	0.671837003151776
Undetermined_As:10194	6.473830911347	10.3163536628377	Undetermined	rnd-4_family-1485	no_RT	Other	As	125	LTR/Gypsy	12.9	51.790647290776	82.5308293027018	non-autonomous	ancylostoma_ceylanicum	0.849878581741012
int_As:10196	122.706642049186	166.327440404142	int	rnd-5_family-66-1	N0.HOG0000003_OG0000003_n0	C	As	315	LTR/Gypsy	29.7	389.544895394241	528.023620330608	non-autonomous	ancylostoma_ceylanicum	3.52747600719244
int_As:10199	85.6050988415075	72.6388537902579	int	rnd-1_family-215	no_RT	Other	As	382	LTR/Pao	27.2	224.097117386145	190.154067513764	non-autonomous	ancylostoma_ceylanicum	2.0540423388476
LTR_As:10200	39.509152336124	54.2298264405853	LTR	rnd-1_family-215	no_RT	Other	As	205	LTR/Pao	18	192.727572371336	264.535738734562	non-autonomous	ancylostoma_ceylanicum	2.53033618277284
Undetermined_As:10202	1369.2017439199	1036.33786851979	Undetermined	rnd-4_family-1189	N0.HOG0000050_OG0000036_n0	C	As	2284	LTR/DIRS	6	599.475369492073	453.738121068208	non-autonomous	ancylostoma_ceylanicum	3.30873341303597
Undetermined_As:10208	1.19699965937871	3.69695215093271	Undetermined	rnd-4_family-4401	no_RT	Other	As	450	LTR/Pao	17.9	2.65999924306381	8.2154492242949	non-autonomous	ancylostoma_ceylanicum	-2.47864318585267
int_As:10237	19.1350195724793	17.0991021914969	int	rnd-5_family-686	N0.HOG0000009_OG0000005_n23	HC	As	309	LTR/Gypsy	17.9	61.925629684399	55.3369002961063	non-autonomous	ancylostoma_ceylanicum	0.2731872779724
int_As:10238	9.56392028951288	10.0159767171214	int	rnd-5_family-686	N0.HOG0000009_OG0000005_n23	HC	As	316	LTR/Gypsy	22.2	30.2655705364332	31.6961288516499	non-autonomous	ancylostoma_ceylanicum	-0.530747905261764
Undetermined_As:10242	1.43606160276757	2.00280414189121	Undetermined	rnd-4_family-90	N0.HOG0000009_OG0000005_n23	HC	As	125	LTR/Gypsy	12	11.4884928221406	16.0224331351296	non-autonomous	ancylostoma_ceylanicum	-1.51496130627268
Undetermined_As:10243	9.33352487339616	9.25670972092284	Undetermined	rnd-4_family-90	N0.HOG0000009_OG0000005_n23	HC	As	357	LTR/Gypsy	13.7	26.1443273764598	25.9291588821368	non-autonomous	ancylostoma_ceylanicum	-0.82047914822117
Undetermined_As:10244	9.33605083836695	9.23415116121264	Undetermined	rnd-4_family-90	N0.HOG0000009_OG0000005_n23	HC	As	209	LTR/Gypsy	16.9	44.670099705105	44.1825414412088	non-autonomous	ancylostoma_ceylanicum	-0.0515781485780167
Undetermined_As:10247	0	0.769791641485792	Undetermined	rnd-5_family-209-1	N0.HOG0000003_OG0000003_n0	C	As	182	LTR/Gypsy	16	0	4.22962440376809	non-autonomous	ancylostoma_ceylanicum	-3.43645309456124
Undetermined_As:10248	1.4373973760276	0.770255297275026	Undetermined	rnd-5_family-209-1	N0.HOG0000003_OG0000003_n0	C	As	91	LTR/Gypsy	11	15.7955755607429	8.46434392609918	non-autonomous	ancylostoma_ceylanicum	-2.43558440165172
int_As:10252	4.06968230329385	3.38585244949114	int	rnd-5_family-66-1	N0.HOG0000003_OG0000003_n0	C	As	321	LTR/Gypsy	7.8	12.6781380164917	10.5478269454553	non-autonomous	ancylostoma_ceylanicum	-2.11810874877124
int_As:10254	644.764004920925	583.868235437155	int	rnd-5_family-105-1	no_RT	Other	As	852	LTR/Pao	34.2	756.765263991696	685.291356146895	non-autonomous	ancylostoma_ceylanicum	3.90359102923108
int_As:10256	7.42773491282832	13.4351001623979	int	rnd-5_family-105-1	no_RT	Other	As	252	LTR/Pao	34.1	29.4751385429695	53.3138895333248	non-autonomous	ancylostoma_ceylanicum	0.219456882762501
Undetermined_As:10258	192.159786786532	131.26750334016	Undetermined	rnd-5_family-180-1	N0.HOG0000010_OG0000006_n0	HC	As	1169	LTR/Pao	33.7	164.379629415339	112.290422018956	non-autonomous	ancylostoma_ceylanicum	1.29410841554004
int_As:10262	8705.13961406799	5421.57765000564	int	rnd-5_family-6-1	no_RT	Other	As	262	LTR/Pao	32.3	33225.7237178168	20693.0444656704	non-autonomous	ancylostoma_ceylanicum	8.81987564660589
int_As:10282	7.65699626894626	5.6989825770186	int	rnd-5_family-1396	N0.HOG0000032_OG0000021_n0	C	As	907	LTR/Pao	30.4	8.44211275517779	6.28333249946924	non-autonomous	ancylostoma_ceylanicum	-2.86545272417046
Undetermined_As:10296	3.11339096634642	6.01951198816682	Undetermined	rnd-4_family-4401	no_RT	Other	As	378	LTR/Pao	13.3	8.23648403795348	15.9246348893302	non-autonomous	ancylostoma_ceylanicum	-1.52379425988576
Undetermined_As:10302	3.5839409960582	4.01333197932792	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	1295	LTR/Gypsy	10.8	2.76752200467814	3.09909805353507	non-autonomous	ancylostoma_ceylanicum	-3.88513424874973
int_As:10313	230.719624949031	239.028840165336	int	rnd-5_family-5134	N0.HOG0000009_OG0000005_n23	HC	As	4175	LTR/Gypsy	6.3	55.2621856165345	57.2524168060685	non-autonomous	ancylostoma_ceylanicum	0.322282039745185
LTR_As:10314	267.182334746543	184.721185096763	LTR	rnd-5_family-5134	N0.HOG0000009_OG0000005_n23	HC	As	383	LTR/Gypsy	6.4	697.604007171131	482.300744377971	non-autonomous	ancylostoma_ceylanicum	3.39680657614697
Undetermined_As:10327	0.718561616650108	1.23418608478205	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	820	LTR/Gypsy	5.5	0.876294654451351	1.50510498144152	non-autonomous	ancylostoma_ceylanicum	-4.92711853154243
Undetermined_As:10328	3.58951475942148	2.62037001846521	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	670	LTR/Gypsy	4.2	5.35748471555445	3.91100002756001	non-autonomous	ancylostoma_ceylanicum	-3.54944510413262
int_As:10330	6.21909124306587	3.07929159852309	int	rnd-5_family-686	N0.HOG0000009_OG0000005_n23	HC	As	545	LTR/Gypsy	29.9	11.4111765927814	5.6500763275653	non-autonomous	ancylostoma_ceylanicum	-3.01871229316838
int_As:10334	0.718204339716627	0.15414596505186	int	rnd-4_family-2594	no_RT	Other	As	116	LTR/Gypsy	12.9	6.19141672169506	1.32884452630913	non-autonomous	ancylostoma_ceylanicum	-5.10681032998738
int_As:10335	216.130545954027	135.114518143405	int	rnd-4_family-2594	no_RT	Other	As	4289	LTR/Gypsy	5.7	50.3918269885817	31.5025689306143	non-autonomous	ancylostoma_ceylanicum	-0.539585075049623
LTR_As:10340	52.9447625005137	99.8284209481247	LTR	rnd-5_family-136-1	no_RT	Other	As	395	LTR/Gypsy	1.3	134.037373419022	252.730179615506	non-autonomous	ancylostoma_ceylanicum	2.46447149249592
int_As:10341	317.232732633515	259.106652010177	int	rnd-5_family-136-1	no_RT	Other	As	3603	LTR/Gypsy	2	88.0468311500181	71.9141415515339	non-autonomous	ancylostoma_ceylanicum	0.651220941749078
LTR_As:10342	23.9249934363144	17.8991367236711	LTR	rnd-5_family-136-1	no_RT	Other	As	395	LTR/Gypsy	1.3	60.5696036362389	45.314270186509	non-autonomous	ancylostoma_ceylanicum	-0.0150891059770242
LTR_As:10346	16.2859601313099	43.9404441089684	LTR	rnd-5_family-5134	N0.HOG0000009_OG0000005_n23	HC	As	389	LTR/Gypsy	6.7	41.8662214172492	112.957439868813	non-autonomous	ancylostoma_ceylanicum	1.30265283544226
int_As:10347	247.81068911669	210.67629186758	int	rnd-5_family-5134	N0.HOG0000009_OG0000005_n23	HC	As	4489	LTR/Gypsy	6.6	55.2039851006216	46.9316756220939	non-autonomous	ancylostoma_ceylanicum	0.0355074149738117
LTR_As:10348	8.85238019231934	11.7125778538781	LTR	rnd-5_family-5134	N0.HOG0000009_OG0000005_n23	HC	As	350	LTR/Gypsy	6.9	25.2925148351981	33.4645081539374	non-autonomous	ancylostoma_ceylanicum	-0.45242274509651
LTR_As:10356	18.8906202880468	21.4140558732256	LTR	rnd-1_family-471	no_RT	Other	As	238	LTR/Gypsy	3.4	79.3723541514572	89.9750246774183	non-autonomous	ancylostoma_ceylanicum	0.974470037355022
int_As:10357	34.2586737238907	18.8146956066971	int	rnd-1_family-471	no_RT	Other	As	186	LTR/Gypsy	0	184.18641787038	101.154277455361	non-autonomous	ancylostoma_ceylanicum	1.14343086704361
int_As:10358	23.9140332283682	20.3818113520645	int	rnd-1_family-471	no_RT	Other	As	608	LTR/Gypsy	3	39.3322914940266	33.5227160395797	non-autonomous	ancylostoma_ceylanicum	-0.449915513304077
Undetermined_As:10376	5.26932694488714	5.84594032266362	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	1277	LTR/Gypsy	11	4.12633276811835	4.57787026050401	non-autonomous	ancylostoma_ceylanicum	-3.32230607371037
Undetermined_As:10380	117.47396311068	79.9750172160434	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	275	LTR/Gypsy	26.8	427.178047675199	290.818244421976	non-autonomous	ancylostoma_ceylanicum	2.66699131867429
int_As:10384	2034.00282874033	2011.38050136323	int	rnd-5_family-72-1	N0.HOG0000026_OG0000015_n0	C	As	2870	LTR/Gypsy	32.7	708.711787017536	700.829442983705	non-autonomous	ancylostoma_ceylanicum	3.93593692558011
Undetermined_As:10390	8.12624294960508	10.326815151106	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	1246	LTR/Gypsy	9.9	6.52186432552575	8.28797363652163	non-autonomous	ancylostoma_ceylanicum	-2.46596323645253
LTR_As:10392	27.988011659388	35.3796378553465	LTR	rnd-4_family-126	N0.HOG0000003_OG0000003_n0	C	As	357	LTR/Gypsy	3.1	78.3977917629915	99.1026270457885	non-autonomous	ancylostoma_ceylanicum	1.11386874588181
int_As:10395	183.760156603486	168.868940606578	int	rnd-4_family-126	N0.HOG0000003_OG0000003_n0	C	As	3131	LTR/Gypsy	4.6	58.6905642297942	53.9345067411618	non-autonomous	ancylostoma_ceylanicum	0.236154034299063
LTR_As:10396	2.15457546227032	3.53755196308261	LTR	rnd-4_family-126	N0.HOG0000003_OG0000003_n0	C	As	252	LTR/Gypsy	3.2	8.54990262805681	14.0379046154072	non-autonomous	ancylostoma_ceylanicum	-1.70572694936748
int_As:10398	2192.66246132431	2001.73735790338	int	rnd-5_family-1656	N0.HOG0000010_OG0000006_n0	HC	As	543	LTR/Pao	32.3	4038.0524149619	3686.44080645189	non-autonomous	ancylostoma_ceylanicum	6.33103022594962
int_As:10400	3.11339096634642	1.07713620735346	int	rnd-5_family-96-1	N0.HOG0000003_OG0000003_n0	C	As	852	LTR/Gypsy	27.4	3.65421474923288	1.264244374828	non-autonomous	ancylostoma_ceylanicum	-5.17870729106685
Undetermined_As:10424	1.67426639266147	3.2441083402131	Undetermined	rnd-5_family-193-1	N0.HOG0000016_OG0000008_n0	HC	As	1278	LTR/Pao	11.2	1.31006759989161	2.53842593130915	non-autonomous	ancylostoma_ceylanicum	-4.17304848606437
int_As:10431	6.70394344287264	4.46644730925812	int	rnd-4_family-94	N0.HOG0000009_OG0000005_n23	HC	As	1841	LTR/Gypsy	8.5	3.64146846435233	2.42609848411631	non-autonomous	ancylostoma_ceylanicum	-4.23834453451063
LTR_As:10432	1.43806607306709	2.77515279913604	LTR	rnd-4_family-94	N0.HOG0000009_OG0000005_n23	HC	As	330	LTR/Gypsy	14.8	4.35777597899118	8.40955393677589	non-autonomous	ancylostoma_ceylanicum	-2.44495337191897
int_As:10434	9.08546210302627	4.93327800646051	int	rnd-4_family-94	N0.HOG0000009_OG0000005_n23	HC	As	1750	LTR/Gypsy	7.6	5.19169263030072	2.81901600369172	non-autonomous	ancylostoma_ceylanicum	-4.02179098218797
LTR_As:10437	1.19699965937871	0.308191329687915	LTR	rnd-4_family-94	N0.HOG0000009_OG0000005_n23	HC	As	273	LTR/Gypsy	9.6	4.38461413691836	1.1289059695528	non-autonomous	ancylostoma_ceylanicum	-5.34205732626903
int_As:10438	4.30827335445776	5.24541115410352	int	rnd-4_family-94	N0.HOG0000009_OG0000005_n23	HC	As	931	LTR/Gypsy	8.1	4.62757610575484	5.63416880140012	non-autonomous	ancylostoma_ceylanicum	-3.02277986243005
int_As:10482	38.7479173929483	35.5568540541259	int	rnd-1_family-471	no_RT	Other	As	1058	LTR/Gypsy	0.8	36.6237404470211	33.6076125275292	non-autonomous	ancylostoma_ceylanicum	-0.44626649772308
int_As:10483	52.6252645735412	60.578645859074	int	rnd-1_family-471	no_RT	Other	As	1296	LTR/Gypsy	0.4	40.6059140227941	46.7427822986682	non-autonomous	ancylostoma_ceylanicum	0.0296890555964033
LTR_As:10484	0.239403109122071	0.771184099792822	LTR	rnd-1_family-471	no_RT	Other	As	237	LTR/Gypsy	0.8	1.01013970093701	3.2539413493368	non-autonomous	ancylostoma_ceylanicum	-3.81479440298066
int_As:10493	35.8678949047525	10.0522320742612	int	rnd-1_family-215	no_RT	Other	As	281	LTR/Pao	13.2	127.643754109439	35.7730678799329	non-autonomous	ancylostoma_ceylanicum	-0.356180707057844
int_As:10494	4.30986165269009	5.09025876347858	int	rnd-1_family-215	no_RT	Other	As	422	LTR/Pao	4.5	10.2129423049528	12.0622245580061	non-autonomous	ancylostoma_ceylanicum	-1.924558556798
LTR_As:10495	2.87097577792315	3.08346807328202	LTR	rnd-1_family-215	no_RT	Other	As	132	LTR/Pao	9.5	21.7498164994178	23.3596066157729	non-autonomous	ancylostoma_ceylanicum	-0.971038576566461
LTR_As:10496	5.7424885738989	2.9272926652012	LTR	rnd-1_family-215	no_RT	Other	As	278	LTR/Pao	13.6	20.6564337190608	10.5298297309396	non-autonomous	ancylostoma_ceylanicum	-2.12057244754385
LTR_As:10499	10.3068200909498	3.38289427400245	LTR	rnd-1_family-215	no_RT	Other	As	311	LTR/Pao	11.7	33.1409006139863	10.8774735498471	non-autonomous	ancylostoma_ceylanicum	-2.0737110467218
int_As:10500	73.6834293235587	67.9000129629647	int	rnd-1_family-215	no_RT	Other	As	1764	LTR/Pao	13.8	41.7706515439675	38.4920708406829	non-autonomous	ancylostoma_ceylanicum	-0.250493266479306
Undetermined_As:10512	10.309474865765	12.3290553566752	Undetermined	rnd-5_family-140-1	N0.HOG0000016_OG0000008_n0	HC	As	1941	LTR/Pao	33.7	5.31142445428385	6.35190899365029	non-autonomous	ancylostoma_ceylanicum	-2.84979240781184
Undetermined_As:10514	6.46557220084016	9.24166578738992	Undetermined	rnd-5_family-140-1	N0.HOG0000016_OG0000008_n0	HC	As	1412	LTR/Pao	34.5	4.57901713940521	6.54508908455377	non-autonomous	ancylostoma_ceylanicum	-2.80656982168761
Undetermined_As:10516	21.0249039311431	18.6432773716322	Undetermined	rnd-5_family-140-1	N0.HOG0000016_OG0000008_n0	HC	As	1685	LTR/Pao	35	12.4776877929632	11.0642595677342	non-autonomous	ancylostoma_ceylanicum	-2.04914764783208
Undetermined_As:10518	14.8463339676655	10.9540128647198	Undetermined	rnd-5_family-140-1	N0.HOG0000016_OG0000008_n0	HC	As	372	LTR/Pao	34.3	39.9094999130792	29.4462711417199	non-autonomous	ancylostoma_ceylanicum	-0.63696960210422
int_As:10526	4.54351121061997	1.85113986295261	int	rnd-5_family-113-1	N0.HOG0000010_OG0000006_n0	HC	As	298	LTR/Pao	34.7	15.2466819148321	6.21187873474031	non-autonomous	ancylostoma_ceylanicum	-2.88195298395701
Undetermined_As:10528	41.1744530094003	11.5598210617756	Undetermined	rnd-5_family-200-1	N0.HOG0000016_OG0000008_n0	HC	As	199	LTR/Pao	8	206.906799042212	58.0895530742491	non-autonomous	ancylostoma_ceylanicum	0.343224174702302
Undetermined_As:10530	115.009526045349	86.9865289980921	Undetermined	rnd-5_family-2486	N0.HOG0000016_OG0000008_n0	HC	As	1933	LTR/Pao	27.4	59.4979441517586	45.000790997461	non-autonomous	ancylostoma_ceylanicum	-0.0251041949716289
Undetermined_As:10532	12.4291435390931	9.56507706602656	Undetermined	rnd-5_family-200-1	N0.HOG0000016_OG0000008_n0	HC	As	575	LTR/Pao	6.6	21.6159018071184	16.6349166365679	non-autonomous	ancylostoma_ceylanicum	-1.46083991909709
Undetermined_As:10534	16.0353275110322	19.1261478570333	Undetermined	rnd-4_family-1307	no_RT	Other	As	572	LTR/Gypsy	11.5	28.0337893549514	33.4373214283799	non-autonomous	ancylostoma_ceylanicum	-0.453595273756598
int_As:10536	11.4667297240405	11.4070516957438	int	rnd-5_family-24-1	N0.HOG0000086_OG0000072_n0	C	As	1186	LTR/Pao	13.9	9.66840617541361	9.61808743317352	non-autonomous	ancylostoma_ceylanicum	-2.2512326092849
int_As:10555	131.627189285305	92.7572558935202	int	rnd-5_family-24-1	N0.HOG0000086_OG0000072_n0	C	As	3048	LTR/Pao	14.1	43.1847733875673	30.4321705687402	non-autonomous	ancylostoma_ceylanicum	-0.589457318012535
LTR_As:10556	6.473830911347	10.806486043319	LTR	rnd-5_family-24-1	N0.HOG0000086_OG0000072_n0	C	As	283	LTR/Pao	11	22.8757276019328	38.1854630505972	non-autonomous	ancylostoma_ceylanicum	-0.262031037020676
Undetermined_As:10558	4.30986165269009	5.08836860307971	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	1255	LTR/Gypsy	9.7	3.43415271130685	4.05447697456551	non-autonomous	ancylostoma_ceylanicum	-3.49746683083923
Undetermined_As:10562	16.9731200632451	9.56507706602656	Undetermined	rnd-5_family-119-1	N0.HOG0000003_OG0000003_n0	C	As	231	LTR/Gypsy	4.3	73.4767102304982	41.407260026089	non-autonomous	ancylostoma_ceylanicum	-0.145170814681406
Undetermined_As:10564	2.15551587888737	19.3072232400958	Undetermined	rnd-5_family-119-1	N0.HOG0000003_OG0000003_n0	C	As	399	LTR/Gypsy	4.6	5.40229543580795	48.3890306769318	non-autonomous	ancylostoma_ceylanicum	0.0796254841333317
Undetermined_As:10570	129.721805079232	231.294235368297	Undetermined	rnd-5_family-2895	no_RT	Other	As	1162	LTR/Gypsy	4.8	111.636665300544	199.048395325557	non-autonomous	ancylostoma_ceylanicum	2.11999278026295
Undetermined_As:10572	1179.67748549707	2439.99305631436	Undetermined	rnd-5_family-2895	no_RT	Other	As	756	LTR/Gypsy	2.4	1560.41995436121	3227.50404274386	non-autonomous	ancylostoma_ceylanicum	6.13922053693325
Undetermined_As:10578	16.5107986303372	29.441667854437	Undetermined	rnd-5_family-2895	no_RT	Other	As	295	LTR/Gypsy	3.7	55.9688089163973	99.8022639133459	non-autonomous	ancylostoma_ceylanicum	1.12401798652806
Undetermined_As:10580	63.9257143956393	69.8900079101284	Undetermined	rnd-5_family-2385	no_RT	Other	As	3807	LTR/Pao	18.4	16.7916244800734	18.3582894431648	non-autonomous	ancylostoma_ceylanicum	-1.31862291540346
Undetermined_As:10584	58.8746320757784	72.3074932351849	Undetermined	rnd-5_family-2385	no_RT	Other	As	1772	LTR/Pao	19.5	33.2249616680465	40.8055830898334	non-autonomous	ancylostoma_ceylanicum	-0.166287997771957
int_As:10586	15.5566187630898	29.2789128135669	int	rnd-5_family-2385	no_RT	Other	As	971	LTR/Pao	24.7	16.021234565489	30.15336026114	non-autonomous	ancylostoma_ceylanicum	-0.602735771866127
Undetermined_As:10592	146.570275964538	143.917279330799	Undetermined	rnd-4_family-90	N0.HOG0000009_OG0000005_n23	HC	As	365	LTR/Gypsy	7.1	401.562399902844	394.293915974791	non-autonomous	ancylostoma_ceylanicum	3.10614498898142
Undetermined_As:10596	2.87097577792315	0.923499412896815	Undetermined	rnd-4_family-915	N0.HOG0000010_OG0000006_n0	HC	As	187	LTR/Pao	19.9	15.3528116466478	4.93849953420757	non-autonomous	ancylostoma_ceylanicum	-3.21290987645007
Undetermined_As:10598	22.722931509506	16.3270778777581	Undetermined	rnd-4_family-915	N0.HOG0000010_OG0000006_n0	HC	As	1278	LTR/Pao	25.3	17.7800716036823	12.7754912971503	non-autonomous	ancylostoma_ceylanicum	-1.84167578264966
LTR_As:10613	0.23927832473387	0.15414596505186	LTR	rnd-1_family-215	no_RT	Other	As	255	LTR/Pao	12.2	0.938346371505373	0.604493980595528	non-autonomous	ancylostoma_ceylanicum	-6.24318277171866
int_As:10614	31.5956544671605	62.317885145304	int	rnd-1_family-215	no_RT	Other	As	618	LTR/Pao	18.1	51.1256544776061	100.838001853243	non-autonomous	ancylostoma_ceylanicum	1.13891297539763
int_As:10616	310.772252141747	188.09323754878	int	rnd-5_family-72-1	N0.HOG0000026_OG0000015_n0	C	As	849	LTR/Gypsy	38	366.045055526204	221.546805122238	non-autonomous	ancylostoma_ceylanicum	2.27448506159078
Undetermined_As:10621	1.19699965937871	0.307992535611887	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	165	LTR/Gypsy	12.1	7.25454339017401	1.86662142795083	non-autonomous	ancylostoma_ceylanicum	-4.61655328809677
Undetermined_As:10622	6.68080661696692	3.69538672622603	Undetermined	rnd-5_family-189-1	N0.HOG0000003_OG0000003_n0	C	As	972	LTR/Gypsy	7.1	6.87325783638572	3.80183819570579	non-autonomous	ancylostoma_ceylanicum	-3.59028551744184
int_As:10624	21.0354467964586	13.876038275684	int	rnd-5_family-664	N0.HOG0000047_OG0000033_n0	C	As	460	LTR/Gypsy	32.4	45.7292321662143	30.1653005993131	non-autonomous	ancylostoma_ceylanicum	-0.602164596490277
Undetermined_As:10626	50.1674058121771	48.7796390283822	Undetermined	rnd-5_family-2486	N0.HOG0000016_OG0000008_n0	HC	As	1080	LTR/Pao	29.8	46.4513016779418	45.1663324336872	non-autonomous	ancylostoma_ceylanicum	-0.0198067857086421
Undetermined_As:10628	2.63115074252724	5.3849975858683	Undetermined	rnd-5_family-2486	N0.HOG0000016_OG0000008_n0	HC	As	501	LTR/Pao	22.4	5.25179788927592	10.7484981753858	non-autonomous	ancylostoma_ceylanicum	-2.09091946090353
Undetermined_As:10630	24.3889665065336	19.3008866454991	Undetermined	rnd-4_family-1149	N0.HOG0000027_OG0000016_n0	C	As	2034	LTR/Pao	33	11.9906423335957	9.48912814429652	non-autonomous	ancylostoma_ceylanicum	-2.27070711103517
Undetermined_As:10632	22.0317367120987	16.5192015098747	Undetermined	rnd-5_family-193-1	N0.HOG0000016_OG0000008_n0	HC	As	1289	LTR/Pao	34.3	17.0921153701309	12.8155170751549	non-autonomous	ancylostoma_ceylanicum	-1.83716286641896
Undetermined_As:10634	14.1083066473183	9.24667825750058	Undetermined	rnd-5_family-193-1	N0.HOG0000016_OG0000008_n0	HC	As	569	LTR/Pao	31.6	24.7949150216491	16.2507526493859	non-autonomous	ancylostoma_ceylanicum	-1.49454801774812
Undetermined_As:10638	4.78016734800967	6.16642821802598	Undetermined	rnd-5_family-193-1	N0.HOG0000016_OG0000008_n0	HC	As	830	LTR/Pao	37.4	5.75923776868635	7.42943158798311	non-autonomous	ancylostoma_ceylanicum	-2.62373081330278
